Using report2.sqlite export for stats reports.
Exporting [/opt/nvidia/nsight-systems/2020.4.3/target-linux-x64/reports/gpukernsum.py report2.sqlite] to console... 

Time(%),Total Time (ns),Instances,Average,Minimum,Maximum,Name
0.1,6917137,1100,6288.3,4896,13056,"wave_solve_76(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6909025,1100,6280.9,5120,10528,"wave_solve_97(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6907896,1100,6279.9,5152,10208,"wave_solve_59(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6903300,1100,6275.7,5152,11328,"wave_solve_51(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6896476,1100,6269.5,5536,12928,"wave_solve_82(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6866208,1100,6242.0,5184,10048,"wave_solve_77(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6863383,1100,6239.4,5056,10015,"wave_solve_30(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6852588,1100,6229.6,5024,10399,"wave_solve_36(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6852020,1100,6229.1,4928,10016,"wave_solve_41(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6851740,1100,6228.9,4992,12544,"wave_solve_19(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6849933,1100,6227.2,4960,10208,"wave_solve_55(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6848411,1100,6225.8,4960,10944,"wave_solve_66(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6840110,1100,6218.3,5088,13472,"wave_solve_60(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6828867,1100,6208.1,4992,10304,"wave_solve_21(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6822007,1100,6201.8,5792,13536,"wave_solve_101(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6772393,1100,6156.7,4832,13153,"wave_solve_16(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6750393,1100,6136.7,4863,13152,"wave_solve_18(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6737575,1100,6125.1,4992,10144,"wave_solve_103(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6593266,1100,5993.9,4992,11680,"wave_solve_102(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6558189,1100,5962.0,5727,12544,"wave_compute_117(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6557134,1100,5961.0,4928,13344,"wave_solve_99(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6353467,1100,5775.9,4640,10431,"wave_solve_15(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6208222,1100,5643.8,4608,13439,"wave_solve_104(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6200582,1100,5636.9,4896,10944,"wave_solve_14(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6137806,1100,5579.8,4673,11104,"wave_solve_105(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5974629,1100,5431.5,5088,12768,"wave_solve_8(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5929530,1100,5390.5,5024,11776,"wave_solve_11(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5913916,1100,5376.3,5152,9280,"wave_compute_118(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
